sex,suicides_no,population,suicides_pop,gdp_per_capita ($),lvl_gdp,GDP_for_group,Boomers,G.I. Generation,Generation X,Generation Z,Millenials,Silent
0.0,4.0,599100.0,0.67,2064.0,0.0,1236542400.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,36.0,10423000.0,0.35,2064.0,0.0,21513072000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,16.0,10086000.0,0.16,2064.0,0.0,20817504000.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,60.0,467000.0,12.85,2630.0,0.0,1228210000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,185.0,2511000.0,7.37,2630.0,0.0,6603930000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,361.0,5878000.0,6.14,2630.0,0.0,15459140000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,353.0,6379000.0,5.53,2630.0,0.0,16776770000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,418.0,9021000.0,4.63,2630.0,0.0,23725230000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,118.0,8850000.0,1.33,2630.0,0.0,23275500000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7.0,614000.0,1.14,2630.0,0.0,1614820000.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,59.0,5953000.0,0.99,2630.0,0.0,15656390000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,60.0,6590000.0,0.91,2630.0,0.0,17331700000.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,21.0,2844000.0,0.74,2630.0,0.0,7479720000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,46.0,10438000.0,0.44,2630.0,0.0,27451940000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,15.0,10101000.0,0.15,2630.0,0.0,26565630000.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,83.0,476000.0,17.44,3125.0,0.0,1487500000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,212.0,2613000.0,8.11,3125.0,0.0,8165625000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,404.0,6586000.0,6.13,3125.0,0.0,20581250000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,369.0,6109000.0,6.04,3125.0,0.0,19090625000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,472.0,9284000.0,5.08,3125.0,0.0,29012500000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,79.0,6807000.0,1.16,3125.0,0.0,21271875000.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,96.0,9111000.0,1.05,3125.0,0.0,28471875000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,64.0,6186000.0,1.03,3125.0,0.0,19331250000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,27.0,2961000.0,0.91,3125.0,0.0,9253125000.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,5.0,632000.0,0.79,3125.0,0.0,1975000000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,40.0,10466000.0,0.38,3125.0,0.0,32706250000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,14.0,10128000.0,0.14,3125.0,0.0,31650000000.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,87.0,489000.0,17.79,3595.0,0.0,1757955000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,224.0,2709000.0,8.27,3595.0,0.0,9738855000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,437.0,6812000.0,6.42,3595.0,0.0,24489140000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,387.0,6347000.0,6.1,3595.0,0.0,22817465000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,472.0,9501000.0,4.97,3595.0,0.0,34156095000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,114.0,9327000.0,1.22,3595.0,0.0,33530565000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,34.0,3073000.0,1.11,3595.0,0.0,11047435000.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,57.0,6426000.0,0.89,3595.0,0.0,23101470000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,58.0,7045000.0,0.82,3595.0,0.0,25326775000.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,5.0,650900.0,0.77,3595.0,0.0,2339985500.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,41.0,10518000.0,0.39,3595.0,0.0,37812210000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10.0,10179000.0,0.1,3595.0,0.0,36593505000.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,73.0,500300.0,14.59,4204.0,0.0,2103261200.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,240.0,2799000.0,8.57,4204.0,0.0,11766996000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,430.0,6592000.0,6.52,4204.0,0.0,27712768000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,440.0,7060000.0,6.23,4204.0,0.0,29680240000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,560.0,9666000.0,5.79,4204.0,0.0,40635864000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8.0,667000.0,1.2,4204.0,0.0,2804068000.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,113.0,9492000.0,1.19,4204.0,0.0,39904368000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,72.0,6672000.0,1.08,4204.0,0.0,28049088000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,75.0,7306000.0,1.03,4204.0,0.0,30714424000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,28.0,3182000.0,0.88,4204.0,0.0,13377128000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,46.0,10601000.0,0.43,4204.0,0.0,44566604000.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,18.0,10259000.0,0.18,4204.0,0.0,43128836000.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,95.0,549600.0,17.29,4830.0,0.0,2654568000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,243.0,2862600.0,8.49,4830.0,0.0,13826358000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,484.0,6347100.0,7.63,4830.0,0.0,30656493000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,482.0,7168700.0,6.72,4830.0,0.0,34624821000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,554.0,9572400.0,5.79,4830.0,0.0,46234692000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,126.0,9605800.0,1.31,4830.0,0.0,46396014000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,84.0,6654900.0,1.26,4830.0,0.0,32143167000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,730100.0,1.1,4830.0,0.0,3526383000.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,33.0,3193600.0,1.03,4830.0,0.0,15425088000.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,66.0,7544500.0,0.87,4830.0,0.0,36439935000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,41.0,10704300.0,0.38,4830.0,0.0,51701769000.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,21.0,10352200.0,0.2,4830.0,0.0,50001126000.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,95.0,560100.0,16.96,6518.0,0.0,3650731800.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,255.0,2963500.0,8.6,6518.0,0.0,19316093000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,488.0,6543100.0,7.46,6518.0,0.0,42647925800.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,546.0,7427100.0,7.35,6518.0,0.0,48409837800.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,582.0,9745400.0,5.97,6518.0,0.0,63520517200.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,126.0,9764500.0,1.29,6518.0,0.0,63645011000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,83.0,7837300.0,1.06,6518.0,0.0,51083521400.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,32.0,3305700.0,0.97,6518.0,0.0,21546552600.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,64.0,6871000.0,0.93,6518.0,0.0,44785178000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,6.0,745600.0,0.8,6518.0,0.0,4859820800.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,45.0,10712100.0,0.42,6518.0,0.0,69821467800.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,20.0,10351400.0,0.19,6518.0,0.0,67470425200.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,100.0,573400.0,17.44,6735.0,0.0,3861849000.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,299.0,3066800.0,9.75,6735.0,0.0,20654898000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,550.0,6757200.0,8.14,6735.0,0.0,45509742000.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,554.0,7691700.0,7.2,6735.0,0.0,51803599500.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,646.0,9882000.0,6.54,6735.0,0.0,66555270000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,168.0,9886600.0,1.7,6735.0,0.0,66586251000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,12.0,764600.0,1.57,6735.0,0.0,5149581000.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,88.0,8137700.0,1.08,6735.0,0.0,54807409500.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,71.0,7102600.0,1.0,6735.0,0.0,47836011000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,28.0,3420700.0,0.82,6735.0,0.0,23038414500.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,46.0,10730100.0,0.43,6735.0,0.0,72267223500.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,26.0,10360700.0,0.25,6735.0,0.0,69779314500.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,111.0,590900.0,18.78,4505.0,0.0,2662004500.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,298.0,3172300.0,9.39,4505.0,0.0,14291211500.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,640.0,6993100.0,9.15,4505.0,0.0,31503915500.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,755.0,9978800.0,7.57,4505.0,0.0,44954494000.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,580.0,7960500.0,7.29,4505.0,0.0,35862052500.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,198.0,9970200.0,1.99,4505.0,0.0,44915751000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,87.0,7352700.0,1.18,4505.0,0.0,33123913500.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,89.0,8443500.0,1.05,4505.0,0.0,38037967500.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,789100.0,1.01,4505.0,0.0,3554895500.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,34.0,3538000.0,0.96,4505.0,0.0,15938690000.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,50.0,10758200.0,0.46,4505.0,0.0,48465691000.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,27.0,10379800.0,0.26,4505.0,0.0,46760999000.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,115.0,684228.0,16.81,4904.0,0.0,3355454112.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,309.0,3367371.0,9.18,4904.0,0.0,16513587384.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,620.0,7310893.0,8.48,4904.0,0.0,35852619272.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,638.0,8288306.0,7.7,4904.0,0.0,40645852624.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,771.0,10461846.0,7.37,4904.0,0.0,51304892784.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,217.0,10401655.0,2.09,4904.0,0.0,51009716120.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,108.0,7578706.0,1.43,4904.0,0.0,37165974224.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,103.0,8556474.0,1.2,4904.0,0.0,41960948496.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,33.0,3868948.0,0.85,4904.0,0.0,18973320992.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,61.0,11350080.0,0.54,4904.0,0.0,55660792320.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,953167.0,0.42,4904.0,0.0,4674330968.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,29.0,10980620.0,0.26,4904.0,0.0,53848960480.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,109.0,713693.0,15.27,5864.0,0.0,4185095752.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,721.0,7614070.0,9.47,5864.0,0.0,44648906480.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,931.0,10469891.0,8.89,5864.0,0.0,61395440824.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,280.0,3469821.0,8.07,5864.0,0.0,20347030344.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,689.0,8545328.0,8.06,5864.0,0.0,50109803392.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,255.0,10389836.0,2.45,5864.0,0.0,60925998304.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,118.0,7878137.0,1.5,5864.0,0.0,46197395368.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,97.0,8847199.0,1.1,5864.0,0.0,51879974936.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,35.0,3962305.0,0.88,5864.0,0.0,23234956520.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,81.0,11419034.0,0.71,5864.0,0.0,66961215376.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,995305.0,0.4,5864.0,0.0,5836468520.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,30.0,11036261.0,0.27,5864.0,0.0,64716634504.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,117.0,743519.0,15.74,6064.0,0.0,4508699216.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,774.0,7923430.0,9.77,6064.0,0.0,48047679520.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,860.0,10444415.0,8.23,6064.0,0.0,63334932560.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,288.0,3576372.0,8.05,6064.0,0.0,21687119808.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,676.0,8802383.0,7.68,6064.0,0.0,53377650512.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,227.0,10340767.0,2.2,6064.0,0.0,62706411088.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,113.0,8178534.0,1.38,6064.0,0.0,49594630176.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,95.0,9136813.0,1.04,6064.0,0.0,55405634032.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,1038891.0,0.96,6064.0,0.0,6299835024.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,87.0,11488804.0,0.76,6064.0,0.0,69668107456.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,29.0,4058048.0,0.71,6064.0,0.0,24608003072.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,36.0,11093702.0,0.32,6064.0,0.0,67272208928.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,109.0,772816.0,14.1,6800.0,0.0,5255148800.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,940.0,10416842.0,9.02,6800.0,0.0,70834525600.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,726.0,8214958.0,8.84,6800.0,0.0,55861714400.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,317.0,3684714.0,8.6,6800.0,0.0,25056055200.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,668.0,9064400.0,7.37,6800.0,0.0,61637920000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,211.0,10286270.0,2.05,6800.0,0.0,69946636000.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,114.0,9433287.0,1.21,6800.0,0.0,64146351600.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,100.0,8457907.0,1.18,6800.0,0.0,57513767600.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,9.0,1083212.0,0.83,6800.0,0.0,7365841600.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,34.0,4152769.0,0.82,6800.0,0.0,28238829200.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,59.0,11553882.0,0.51,6800.0,0.0,78566397600.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,40.0,11150920.0,0.36,6800.0,0.0,75826256000.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,105.0,801173.0,13.11,7892.0,0.0,6322857316.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,797.0,8473261.0,9.41,7892.0,0.0,66870975812.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,870.0,10407812.0,8.36,7892.0,0.0,82138452304.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,317.0,3793938.0,8.36,7892.0,0.0,29941758696.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,755.0,9334127.0,8.09,7892.0,0.0,73664930284.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,231.0,10247321.0,2.25,7892.0,0.0,80871857332.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,101.0,8702615.0,1.16,7892.0,0.0,68681037580.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,111.0,9741546.0,1.14,7892.0,0.0,76880281032.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,12.0,1128113.0,1.06,7892.0,0.0,8903067796.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,39.0,4245190.0,0.92,7892.0,0.0,33503039480.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,75.0,11611360.0,0.65,7892.0,0.0,91636853120.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,43.0,11208337.0,0.38,7892.0,0.0,88456195604.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,161.0,836476.0,19.25,8311.0,0.0,6951952036.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,837.0,8719740.0,9.6,8311.0,0.0,72469759140.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,908.0,10392763.0,8.74,8311.0,0.0,86374253293.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,338.0,3891947.0,8.68,8311.0,0.0,32345971517.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,765.0,9614513.0,7.96,8311.0,0.0,79906217543.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,263.0,10198732.0,2.58,8311.0,0.0,84761661652.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,136.0,8930235.0,1.52,8311.0,0.0,74219183085.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,148.0,10069614.0,1.47,8311.0,0.0,83688561954.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,51.0,4322994.0,1.18,8311.0,0.0,35928403134.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,13.0,1178437.0,1.1,8311.0,0.0,9793989907.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,79.0,11648383.0,0.68,8311.0,0.0,96809711113.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,61.0,11248880.0,0.54,8311.0,0.0,93489441680.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,124.0,869659.0,14.26,8357.0,0.0,7267740263.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,852.0,8935002.0,9.54,8357.0,0.0,74669811714.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,919.0,10391176.0,8.84,8357.0,0.0,86839057832.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,348.0,3991819.0,8.72,8357.0,0.0,33359631383.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,824.0,9900926.0,8.32,8357.0,0.0,82742038582.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,260.0,10166352.0,2.56,8357.0,0.0,84960203664.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,158.0,10409349.0,1.52,8357.0,0.0,86990929593.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,119.0,9124293.0,1.3,8357.0,0.0,76251716601.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,46.0,4401799.0,1.05,8357.0,0.0,36785834243.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,103.0,11684250.0,0.88,8357.0,0.0,97645277250.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,10.0,1227458.0,0.81,8357.0,0.0,10257866506.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,63.0,11292233.0,0.56,8357.0,0.0,94369191181.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,151.0,901495.0,16.75,7779.0,0.0,7012729605.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,911.0,9114537.0,10.0,7779.0,0.0,70901983323.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,385.0,4100347.0,9.39,7779.0,0.0,31896599313.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,953.0,10408446.0,9.16,7779.0,0.0,80967301434.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,885.0,10201542.0,8.68,7779.0,0.0,79357795218.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,280.0,10156204.0,2.76,7779.0,0.0,79005110916.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,171.0,10765671.0,1.59,7779.0,0.0,83746154709.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,125.0,9280350.0,1.35,7779.0,0.0,72191842650.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,55.0,4489997.0,1.22,7779.0,0.0,34927686663.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,11.0,1276432.0,0.86,7779.0,0.0,9929364528.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,91.0,11723507.0,0.78,7779.0,0.0,91197160953.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,52.0,11340331.0,0.46,7779.0,0.0,88216434849.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,140.0,932624.0,15.01,8217.0,0.0,7663371408.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,885.0,9254521.0,9.56,8217.0,0.0,76044399057.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,390.0,4227720.0,9.22,8217.0,0.0,34739175240.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,942.0,10447031.0,9.02,8217.0,0.0,85843253727.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,926.0,10528424.0,8.8,8217.0,0.0,86512060008.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,238.0,10169971.0,2.34,8217.0,0.0,83566651707.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,158.0,9394059.0,1.68,8217.0,0.0,77190982803.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,67.0,4599859.0,1.46,8217.0,0.0,37797041403.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,148.0,11144750.0,1.33,8217.0,0.0,91576410750.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,14.0,1326483.0,1.06,8217.0,0.0,10899710811.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,98.0,11772473.0,0.83,8217.0,0.0,96734410641.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,50.0,11395153.0,0.44,8217.0,0.0,93633972201.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,154.0,963447.0,15.98,9071.0,0.0,8739427737.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,956.0,9355305.0,10.22,9071.0,0.0,84861971655.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1018.0,10888804.0,9.35,9071.0,0.0,98772341084.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,943.0,10509381.0,8.97,9071.0,0.0,95330595051.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,375.0,4380597.0,8.56,9071.0,0.0,39736395387.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,272.0,10208805.0,2.66,9071.0,0.0,92604070155.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,159.0,9465920.0,1.68,9071.0,0.0,85865360320.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,177.0,11550016.0,1.53,9071.0,0.0,104770195136.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,54.0,4739632.0,1.14,9071.0,0.0,42993201872.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,98.0,11833699.0,0.83,9071.0,0.0,107343483629.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,11.0,1378312.0,0.8,9071.0,0.0,12502668152.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,57.0,11456090.0,0.5,9071.0,0.0,103918192390.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,139.0,1009855.0,13.76,9906.0,1.0,10003623630.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,928.0,9459323.0,9.81,9906.0,1.0,93704053638.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,419.0,4535133.0,9.24,9906.0,1.0,44925027498.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,995.0,11286802.0,8.82,9906.0,1.0,111807060612.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,926.0,10624582.0,8.72,9906.0,1.0,105247109292.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,287.0,10309008.0,2.78,9906.0,1.0,102121033248.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,137.0,9546600.0,1.44,9906.0,1.0,94568619600.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,161.0,11985917.0,1.34,9906.0,1.0,118732493802.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,52.0,4886682.0,1.06,9906.0,1.0,48407471892.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,114.0,11875780.0,0.96,9906.0,1.0,117641476680.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,11.0,1441037.0,0.76,9906.0,1.0,14274912522.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,61.0,11508120.0,0.53,9906.0,1.0,113999436720.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,136.0,1055853.0,12.88,10496.0,1.0,11082233088.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,943.0,9530655.0,9.89,10496.0,1.0,100033754880.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,421.0,4716115.0,8.93,10496.0,1.0,49500343040.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1030.0,11726685.0,8.78,10496.0,1.0,123083285760.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,910.0,10761087.0,8.46,10496.0,1.0,112948369152.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,272.0,10427676.0,2.61,10496.0,1.0,109448887296.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,173.0,9590582.0,1.8,10496.0,1.0,100662748672.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,202.0,12451981.0,1.62,10496.0,1.0,130695992576.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,48.0,5064820.0,0.95,10496.0,1.0,53160350720.0,0.0,0.0,0.0,0.0,0.0,1.0
